GeneID,exon_bp,intron_bp,gene_bp
Olfr419,2685,863,3548
Olfr420,3806,2757,6563
Olfr421-ps1,1050,0,1050
Olfr424,1642,5099,6741
Olfr427,3866,2468,6334
Olfr428-ps1,466,0,466
Olfr429,2510,4503,7013
Olfr43,2204,3512,5716
Olfr430,4102,1567,5669
Olfr432,4533,1015,5548
Olfr433,3707,0,3707
Olfr434,1346,3747,5093
Olfr435,2491,3993,6484
Olfr437,2953,3627,6580
Olfr44,3580,8630,12210
Olfr440-ps1,917,0,917
Olfr441,2402,9033,11435
Olfr443-ps1,1617,26660,28277
Olfr444,1473,6225,7698
Olfr446,4399,5366,9765
Olfr447,3185,2211,5396
Olfr448,3103,5542,8645
Olfr45,6157,8738,14895
Olfr450,1899,5244,7143
Olfr451-ps1,936,0,936
Olfr452,2813,3714,6527
Olfr453,3082,4511,7593
Olfr455,4054,7870,11924
Olfr456,1052,0,1052
Olfr457,4404,3917,8321
Olfr458,1799,3419,5218
Olfr459,3870,2538,6408
Olfr46,7815,8595,16410
Olfr460,3371,1486,4857
Olfr461,4292,8588,12880
Olfr462,5598,1692,7290
Olfr463,2124,2646,4770
Olfr464,2318,5382,7700
Olfr465-ps1,2234,5725,7959
Olfr466,4192,1721,5913
Olfr467,1855,2219,4074
Olfr468-ps1,593,272,865
Olfr469,3171,1805,4976
Olfr47,1631,3800,5431
Olfr470,3080,1506,4586
Olfr471,936,0,936
Olfr472,5466,4395,9861
Olfr473,2319,2897,5216
Olfr477,2930,3101,6031
Olfr478,2477,1548,4025
Olfr479,3248,2843,6091
Olfr48,3910,2503,6413
Olfr480,1964,505,2469
Olfr481,5247,723,5970
Olfr482,2612,1976,4588
Olfr483,2694,2402,5096
Olfr484,4682,2077,6759
Olfr486,945,0,945
Olfr487,3785,1984,5769
Olfr488,4680,2051,6731
Olfr49,5717,970,6687
Olfr491,2267,3110,5377
Olfr492,945,0,945
Olfr493,945,0,945
Olfr495,2723,1624,4347
Olfr496-ps1,915,0,915
Olfr497,2396,2095,4491
Olfr5,2982,5638,8620
Olfr50,4736,2119,6855
Olfr501-ps1,946,0,946
Olfr502,3282,959,4241
Olfr503,972,0,972
Olfr505-ps1,976,379,1355
Olfr506,3228,1326,4554
Olfr507,951,0,951
Olfr508,1635,0,1635
Olfr509,3547,4024,7571
Olfr51,2819,3262,6081
Olfr510,3128,714,3842
Olfr512,1056,0,1056
Olfr513,2029,3799,5828
Olfr516,1537,4205,5742
Olfr517,2139,3033,5172
Olfr518,2994,1825,4819
Olfr519,960,0,960
Olfr52,2751,3521,6272
Olfr520,1330,4797,6127
Olfr521,2278,3537,5815
Olfr522,4766,0,4766
Olfr523,4311,1231,5542
Olfr524,5059,2407,7466
Olfr525,5137,1631,6768
Olfr527,3417,1118,4535
Olfr528-ps1,728,0,728
Olfr529-ps1,928,665,1593
Olfr53,1384,5250,6634
Olfr530,1971,2489,4460
Olfr531,3874,0,3874
Olfr532,4232,1698,5930
Olfr533,2881,1878,4759
Olfr535,5214,7675,12889
Olfr536,4284,2264,6548
Olfr537-ps1,2846,8701,11547
Olfr538,1920,5988,7908
Olfr539,11486,7165,18651
Olfr54,5048,12295,17343
Olfr541,1646,6694,8340
Olfr542-ps1,4039,601,4640
Olfr543,1456,3645,5101
Olfr544,3270,3013,6283
Olfr545,3496,4612,8108
Olfr547,936,0,936
Olfr548-ps1,4287,708,4995
Olfr55,4781,7526,12307
Olfr550,4958,6612,11570
Olfr551,5440,2937,8377
Olfr552,4206,6150,10356
Olfr553,3972,2966,6938
Olfr554,2659,1465,4124
Olfr555,948,0,948
Olfr556,3825,4547,8372
Olfr557,2690,2108,4798
Olfr558,3041,6809,9850
Olfr559,1560,2725,4285
Olfr56,4724,151775,156499
Olfr561,2498,3139,5637
Olfr562-ps1,951,0,951
Olfr563-ps1,873,218,1091
Olfr564,951,0,951
Olfr565-ps1,944,0,944
Olfr566,2050,1379,3429
Olfr567-ps1,857,0,857
Olfr569,4741,2433,7174
Olfr57,1709,5825,7534
Olfr570,1423,5711,7134
Olfr571,5158,7289,12447
Olfr572,1233,2967,4200
Olfr573-ps1,894,0,894
Olfr575,3512,2994,6506
Olfr576,3141,9360,12501
Olfr577,3282,1482,4764
Olfr578,3665,4052,7717
Olfr58,2454,2597,5051
Olfr580-ps1,943,412,1355
Olfr582,3127,2890,6017
Olfr583,960,0,960
Olfr584,3152,3279,6431
Olfr585,1030,0,1030
Olfr586,6183,1053,7236
Olfr587-ps1,948,0,948
Olfr588-ps1,4607,2379,6986
Olfr589,966,599,1565
Olfr59,3363,4510,7873
Olfr591,5322,5945,11267
Olfr592,6566,1597,8163
Olfr593,984,0,984
Olfr594,2812,2506,5318
Olfr596,3392,3743,7135
Olfr597,2727,3758,6485
Olfr598,2026,4295,6321
Olfr599,2183,1465,3648
Olfr6,6834,3853,10687
Olfr60,3336,14521,17857
Olfr600,3527,2661,6188
Olfr601,2266,3296,5562
Olfr602-ps1,1169,3755,4924
Olfr603,1021,2095,3116
Olfr607,5710,2916,8626
Olfr608,1482,0,1482
Olfr609,3429,4609,8038
Olfr61,1358,8471,9829
Olfr611,2301,2081,4382
Olfr613,5219,2214,7433
Olfr615,3469,4251,7720
Olfr616,1698,3699,5397
Olfr617,3129,10606,13735
Olfr618,3304,7042,10346
Olfr62,2690,6401,9091
Olfr620,7527,113,7640
Olfr621-ps1,938,0,938
Olfr622,2246,2006,4252
Olfr623,3980,2022,6002
Olfr624,5731,0,5731
Olfr628,1553,1398,2951
Olfr629,2637,2532,5169
Olfr63,7023,3946,10969
Olfr631,960,0,960
Olfr632,3282,2951,6233
Olfr633,3915,612,4527
Olfr634-ps1,955,0,955
Olfr635,8565,7824,16389
Olfr636-ps1,935,0,935
Olfr637-ps1,471,0,471
Olfr638,1158,4454,5612
Olfr64,5001,0,5001
Olfr641,2379,4249,6628
Olfr643,1078,137528,138606
Olfr646,3778,1116,4894
Olfr647-ps1,960,0,960
Olfr648,2929,2866,5795
Olfr649,1382,5612,6994
Olfr65,2936,2228,5164
Olfr650-ps1,2321,2108,4429
Olfr651,1605,2685,4290
Olfr652,5402,2332,7734
Olfr653,4787,2017,6804
Olfr654,3130,564,3694
Olfr655,2045,4434,6479
Olfr656,4091,3558,7649
Olfr657,2397,10291,12688
Olfr658,2915,1514,4429
Olfr659,4842,3354,8196
Olfr66,3080,3730,6810
Olfr661,3790,1064,4854
Olfr663,959,0,959
Olfr664,978,0,978
Olfr665,3273,1603,4876
Olfr666,1949,2182,4131
Olfr667,2695,4046,6741
Olfr668,3613,2154,5767
Olfr669,2336,3902,6238
Olfr67,3851,3377,7228
Olfr670,3729,1778,5507
Olfr671,3234,2997,6231
Olfr672,1490,4780,6270
Olfr675,3828,3263,7091
Olfr676,2802,2251,5053
Olfr677,3227,4408,7635
Olfr678,2369,4796,7165
Olfr679,5184,4254,9438
Olfr68,4093,1248,5341
Olfr680-ps1,936,1180,2116
Olfr681,4729,3959,8688
Olfr682-ps1,934,1136,2070
Olfr683,3841,2333,6174
Olfr684,3319,5643,8962
Olfr685,3326,4271,7597
Olfr686,2842,2786,5628
Olfr687,1004,2576,3580
Olfr688,966,0,966
Olfr689,5819,2679,8498
Olfr690,2102,3778,5880
Olfr691,2327,4435,6762
Olfr692,1126,0,1126
Olfr693,4015,1565,5580
Olfr694,5273,1562,6835
Olfr695,3953,1413,5366
Olfr696-ps1,948,0,948
Olfr697,1192,418,1610
Olfr698,4024,1485,5509
Olfr699,4193,1043,5236
Olfr70,2568,3456,6024
Olfr700,1505,1935,3440
Olfr701,4193,3151,7344
Olfr702,1656,8749,10405
Olfr703,1920,928,2848
Olfr704,5561,2176,7737
Olfr705,3085,1937,5022
Olfr706,4831,743,5574
Olfr707,1973,8823,10796
Olfr709-ps1,5078,4268,9346
Olfr71,2731,2963,5694
Olfr710,1312,3090,4402
Olfr711,4724,1036,5760
Olfr713,6329,3492,9821
Olfr714,4530,2292,6822
Olfr715,5114,703,5817
Olfr715b,3879,2743,6622
Olfr716,4274,7981,12255
Olfr717-ps1,556,0,556
Olfr718-ps1,4989,8579,13568
Olfr719-ps,252,0,252
Olfr720,4874,10227,15101
Olfr721-ps1,3176,5622,8798
Olfr722,1640,6102,7742
Olfr723,1078,2147,3225
Olfr724,1152,2100,3252
Olfr725,1588,4474,6062
Olfr727,2616,2945,5561
Olfr728,7087,1836,8923
Olfr729,4285,3895,8180
Olfr73,3048,2364,5412
Olfr730,4903,0,4903
Olfr731,5600,2736,8336
Olfr732,3873,1861,5734
Olfr733,3683,1949,5632
Olfr734,4426,5830,10256
Olfr735,3955,2306,6261
Olfr736,2485,10545,13030
Olfr738,2114,5757,7871
Olfr739,3581,5682,9263
Olfr74,957,0,957
Olfr740,4103,7286,11389
Olfr741,3406,12195,15601
Olfr742,2318,11228,13546
Olfr743,2203,10914,13117
Olfr744,2635,2326,4961
Olfr745,2128,2370,4498
Olfr746,987,6114,7101
Olfr747,1575,10975,12550
Olfr748,3632,2793,6425
Olfr749,1330,7594,8924
Olfr75-ps1,2684,3128,5812
Olfr750,5789,2346,8135
Olfr752-ps1,1141,0,1141
Olfr753-ps1,3385,14033,17418
Olfr755-ps1,910,548,1458
Olfr756-ps1,928,0,928
Olfr76,3175,2033,5208
Olfr760-ps1,748,50,798
Olfr761,1029,0,1029
Olfr762-ps1,927,781,1708
Olfr763,2523,0,2523
Olfr764-ps1,2854,4346,7200
Olfr765,2594,2588,5182
Olfr766-ps1,2909,4216,7125
Olfr767,5499,2587,8086
Olfr768,4829,4325,9154
Olfr769,4325,4585,8910
Olfr77,9649,2611,12260
Olfr770,1896,4525,6421
Olfr771,2098,2651,4749
Olfr772,2965,2384,5349
Olfr773,936,0,936
Olfr774,1429,1771,3200
Olfr775,3598,1915,5513
Olfr776,3499,1673,5172
Olfr777,5407,1672,7079
Olfr779,929,0,929
Olfr78,6033,14928,20961
Olfr780,2913,3112,6025
Olfr782,1944,1351,3295
Olfr783-ps1,441,0,441
Olfr784,3119,2997,6116
Olfr785,2014,3754,5768
Olfr786,2824,8951,11775
Olfr787,4958,666,5624
Olfr788,4747,874,5621
Olfr789,4429,1362,5791
Olfr790,2871,1980,4851
Olfr791,2502,4060,6562
Olfr795-ps1,763,0,763
Olfr796,3554,3525,7079
Olfr798,3590,1730,5320
Olfr8,3407,4336,7743
Olfr800,3831,550,4381
Olfr801,4118,2759,6877
Olfr802,5545,4942,10487
Olfr803,2385,1281,3666
Olfr804,5737,1072,6809
Olfr805,3314,4841,8155
Olfr806,3724,2627,6351
Olfr808,4523,1709,6232
Olfr809,3320,980,4300
Olfr810,4811,2818,7629
Olfr811,2542,1240,3782
Olfr812,1855,2822,4677
Olfr813,2410,946,3356
Olfr814,3819,4560,8379
Olfr815,2881,2417,5298
Olfr816,3524,2911,6435
Olfr818,1862,2843,4705
Olfr819,3930,326,4256
Olfr820,4701,3965,8666
Olfr821,1993,2731,4724
Olfr822,2663,3037,5700
Olfr823,1431,2426,3857
Olfr824,3862,2669,6531
Olfr825,4207,2828,7035
Olfr826,2871,2845,5716
Olfr827,8466,2889,11355
Olfr830,3105,572,3677
Olfr831-ps1,890,170,1060
Olfr832,4435,7384,11819
Olfr833-ps1,913,0,913
Olfr834,939,0,939
Olfr836,5080,477,5557
Olfr837,3812,513,4325
Olfr839-ps1,7759,1147,8906
Olfr843,7509,1523,9032
Olfr844,1686,2065,3751
Olfr845,3572,1690,5262
Olfr846,4342,2599,6941
Olfr847,2385,2617,5002
Olfr848-ps1,930,0,930
Olfr849,6140,518,6658
Olfr851,7123,2398,9521
Olfr852-ps1,226,0,226
Olfr853,3888,2987,6875
Olfr855,1812,1602,3414
Olfr856-ps1,948,643,1591
Olfr857,2306,3192,5498
Olfr858-ps1,930,0,930
Olfr859,9598,3123,12721
Olfr860,1842,2750,4592
Olfr862,2604,2984,5588
Olfr863-ps1,929,0,929
Olfr864-ps1,930,0,930
Olfr866,1077,0,1077
Olfr867,4617,1991,6608
Olfr868,4233,1896,6129
Olfr869,1783,7972,9755
Olfr870,4091,1434,5525
Olfr871,1147,0,1147
Olfr872,1897,22628,24525
Olfr873,5068,0,5068
Olfr874,2632,857,3489
Olfr875,2045,558,2603
Olfr876,4507,607,5114
Olfr877,2761,291,3052
Olfr878,4243,392,4635
Olfr881,4237,347,4584
Olfr882-ps1,450,1375,1825
Olfr883,930,0,930
Olfr884,3185,398,3583
Olfr885,930,0,930
Olfr886-ps1,708,454,1162
Olfr887,6574,92,6666
Olfr889,5682,366,6048
Olfr890,5475,384,5859
Olfr891,951,0,951
Olfr893,2924,310,3234
Olfr894,3234,418,3652
Olfr895,1558,327,1885
Olfr896-ps1,2921,438,3359
Olfr897-ps1,935,0,935
Olfr898,4169,340,4509
Olfr9,2672,0,2672
Olfr90,3188,1441,4629
Olfr901,2735,493,3228
Olfr902,2113,812,2925
Olfr904,5197,655,5852
Olfr905,4429,1478,5907
Olfr906,3775,701,4476
Olfr907,1919,2163,4082
Olfr908,932,0,932
Olfr91,3855,3806,7661
Olfr910,1996,976,2972
Olfr911-ps1,3576,1978,5554
Olfr912,5726,973,6699
Olfr913,2441,1084,3525
Olfr914,4948,929,5877
Olfr915,933,0,933
Olfr917,930,0,930
Olfr918,3806,935,4741
Olfr919,2153,4717,6870
Olfr92,2115,7462,9577
Olfr920,5711,2108,7819
Olfr921,4274,1680,5954
Olfr922,4109,473,4582
Olfr923,2924,832,3756
Olfr924,3431,3616,7047
Olfr925-ps1,780,0,780
Olfr928-ps1,237,0,237
Olfr929-ps1,585,90,675
Olfr93,3159,17913,21072
Olfr930,1384,204,1588
Olfr933,4489,3060,7549
Olfr934,2473,4817,7290
Olfr935,1693,4020,5713
Olfr937,2259,3842,6101
Olfr938,1190,0,1190
Olfr94,1887,2683,4570
Olfr941-ps1,935,0,935
Olfr942-ps1,662,338,1000
Olfr943,8314,17733,26047
Olfr944,1523,14979,16502
Olfr947-ps1,2355,9381,11736
Olfr949-ps1,949,0,949
Olfr95,5169,0,5169
Olfr951,1947,6277,8224
Olfr952,1056,0,1056
Olfr953-ps1,892,107,999
Olfr954,3299,4626,7925
Olfr955,1684,4460,6144
Olfr957,1726,3850,5576
Olfr958,3831,2266,6097
Olfr959,5650,537,6187
Olfr96,2161,4367,6528
Olfr960,1457,1376,2833
Olfr961,3374,1098,4472
Olfr962-ps1,442,0,442
Olfr963,2203,1376,3579
Olfr964-ps1,914,0,914
Olfr965,1843,7419,9262
Olfr967,1210,4035,5245
Olfr968,4630,9848,14478
Olfr969,1597,4094,5691
Olfr97,2216,4152,6368
Olfr970,1846,10292,12138
Olfr971,2027,2379,4406
Olfr972,1641,6589,8230
Olfr975,2848,1068,3916
Olfr976,3383,3612,6995
Olfr977-ps1,943,0,943
Olfr978,1790,1193,2983
Olfr979,3398,2065,5463
Olfr98,1039,0,1039
Olfr980,3050,2185,5235
Olfr981,8197,717,8914
Olfr982,5576,0,5576
Olfr983,6196,492,6688
Olfr984,5323,12369,17692
Olfr985,1879,1998,3877
Olfr986,3487,5728,9215
Olfr987,1699,6838,8537
Olfr988,1980,8820,10800
Olfr989-ps1,912,4723,5635
Olfr99,1778,2640,4418
Olfr991-ps1,908,0,908
Olfr992,2251,8395,10646
Olfr993,945,0,945
Olfr994,1832,5240,7072
Olfr995,1774,4338,6112
Olig1,2162,0,2162
Olig2,2530,691,3221
Olig3,2072,0,2072
Olr1,3572,18350,21922
Oma1,2144,55913,58057
Omd,2249,8112,10361
Omg,2228,875,3103
Omt2a,1465,1360,2825
Omt2b,1546,486,2032
Onecut2,16234,44734,60968
Onecut3,4776,17666,22442
Ooep,2138,479,2617
Oog1,2451,3712,6163
Oog2,2481,3735,6216
Oog3,1865,3242,5107
Oog4,1981,11180,13161
Oosp1,972,22719,23691
Oosp2,678,12603,13281
Oosp3,823,13997,14820
Opa1,7875,67676,75551
Opa3,5082,23128,28210
Opalin,2946,12458,15404
Opcml,14519,1120117,1134636
Ophn1,13100,323649,336749
Oplah,5837,25578,31415
Opn1mw,1562,21735,23297
Opn1sw,2557,9241,11798
Opn3,1913,28443,30356
Opn4,2961,6564,9525
Opn5,1906,52707,54613
Oprd1,4021,29740,33761
Oprk1,9151,8515,17666
Oprl1,3753,2217,5970
Oprm1,8037,271656,279693
Optc,2575,8226,10801
Optn,3753,39657,43410
Orai1,2295,13088,15383
Orai2,6077,17178,23255
Orai3,2141,3195,5336
Orc1,3479,31932,35411
Orc2,3857,38482,42339
Orc3,6088,38061,44149
Orc4,7458,39996,47454
Orc5,6166,57779,63945
Orc6,2469,6178,8647
Orm1,775,2829,3604
Orm2,775,2655,3430
Orm3,773,2577,3350
Ormdl1,4711,8504,13215
Ormdl2,1670,2074,3744
Ormdl3,2184,3929,6113
Os9,2629,22853,25482
Osbp,4488,23684,28172
Osbp2,6361,153812,160173
Osbpl10,5139,248518,253657
Osbpl11,5091,53151,58242
Osbpl1a,7787,178741,186528
Osbpl2,4187,39188,43375
Osbpl3,9021,153851,162872
Osbpl5,4915,63309,68224
Osbpl6,10063,184077,194140
Osbpl7,5920,12357,18277
Osbpl8,9600,122898,132498
Osbpl9,7006,134122,141128
Oscar,1847,4498,6345
Oscp1,5254,28377,33631
Oser1,2600,16276,18876
Osgep,4933,13483,18416
Osgepl1,6147,6573,12720
Osgin1,2674,9459,12133
Osgin2,5571,11197,16768
Osm,2272,2335,4607
Osmr,12113,49280,61393
Osr1,2066,9319,11385
Osr2,3623,3585,7208
Ost4,1272,632,1904
Ostc,2751,10782,13533
Ostf1,5110,110577,115687
Ostm1,7211,111427,118638
Ostn,1423,42301,43724
Otc,4241,64479,68720
Otoa,8439,73009,81448
Otof,7904,86967,94871
Otog,10349,60099,70448
Otogl,8763,142841,151604
Otol1,2161,18935,21096
Otop1,3442,24804,28246
Otop2,2648,22493,25141
Otop3,2426,9771,12197
Otor,949,2292,3241
Otos,3082,1542,4624
Otp,2881,6648,9529
Otub1,2545,5570,8115
Otub2,3695,13974,17669
Otud1,2832,0,2832
Otud3,1668,16899,18567
Otud4,8096,30011,38107
Otud5,5200,30063,35263
Otud6a,873,0,873
Otud6b,3387,13703,17090
Otud7a,3619,310659,314278
Otud7b,9181,47422,56603
Otulin,1693,86366,88059
Otulinl,3241,23270,26511
Otx1,5422,2712,8134
Otx2,4221,11922,16143
Otx2os1,2640,199336,201976
Ovca2,2670,224,2894
Ovch2,1953,17712,19665
Ovgp1,3561,10152,13713
Ovol1,3488,8023,11511
Ovol2,2113,24859,26972
Ovol3,731,1556,2287
Oxa1l,4457,4383,8840
Oxct1,3701,125261,128962
Oxgr1,3732,19119,22851
Oxld1,813,650,1463
Oxnad1,5959,11870,17829
Oxr1,7136,406431,413567
Oxsm,4125,7032,11157
Oxt,537,345,882
Oxtr,4790,11471,16261
P2rx1,2625,13473,16098
P2rx2,2574,827,3401
P2rx3,2789,36091,38880
P2rx4,7025,15170,22195
P2rx5,2395,9870,12265
P2rx6,3995,11921,15916
P2rx7,5970,41552,47522
P2ry1,4291,1897,6188
P2ry10,2982,13501,16483
P2ry10b,3465,21270,24735
P2ry12,2546,44054,46600
P2ry13,2528,463,2991
P2ry14,11059,28705,39764
P2ry2,3927,12372,16299
P2ry4,4434,282,4716
P2ry6,2887,34133,37020
P3h1,3846,12215,16061
P3h2,3721,142776,146497
P3h3,3930,12734,16664
P3h4,2178,4203,6381
P4ha1,4114,45895,50009
P4ha2,6239,25332,31571
P4ha3,3135,31045,34180
P4hb,2861,10095,12956
P4htm,3890,14916,18806
Pa2g4,2804,5418,8222
Pabpc1,6540,7468,14008
Pabpc1l,2724,22365,25089
Pabpc1l2a-ps,513,0,513
Pabpc1l2b-ps,690,0,690
Pabpc2,2586,0,2586
Pabpc4,4027,32548,36575
Pabpc4l,5506,517,6023
Pabpc5,2434,536,2970
Pabpc6,3223,0,3223
Pabpn1l,1193,2076,3269
Pacc1,2246,22757,25003
Pacrg,1572,435728,437300
Pacs1,6027,133935,139962
Pacs2,6985,52909,59894
Pacsin1,6525,49449,55974
Pacsin2,4908,84092,89000
Pacsin3,4327,4399,8726
Padi1,3754,29042,32796
Padi2,5013,41230,46243
Padi3,3447,21837,25284
Padi4,4835,23537,28372
Padi6,2532,12757,15289
Paf1,3438,3000,6438
Pafah1b1,9620,41102,50722
Pafah1b1-ps1,1046,497,1543
Pafah1b1-ps2,1223,786,2009
Pafah1b2,8266,41566,49832
Pafah1b3,2107,831,2938
Pafah2,3616,27478,31094
Pag1,9580,136621,146201
Pagr1b,693,14312,15005
Pah,2201,60141,62342
Paics,3139,13064,16203
Paip1,3456,26162,29618
Paip2,3541,15030,18571
Paip2b,6335,20006,26341
Pak1,3943,119898,123841
Pak1ip1,4045,7948,11993
Pak2,6795,56258,63053
Pak3,9552,269654,279206
Pak6,5211,29507,34718
Pak7,6505,300359,306864
Pakap,20440,765462,785902
Palb2,7342,18382,25724
Pald1,4535,59340,63875
Palld,10292,380966,391258
Palm,5655,21670,27325
Palm3,3612,5213,8825
Palmd,7273,43457,50730
Pam,11892,288641,300533
Pam16,2435,6090,8525
Pamr1,6046,86984,93030
Pan2,8472,9552,18024
Pan3,14955,103387,118342
Panct2,4120,32551,36671
Pank1,8267,64249,72516
Pank2,4912,31782,36694
Pank3,7376,14426,21802
Pank4,3487,13329,16816
Pantr1,4458,99603,104061
Pantr2,1257,5137,6394
Panx1,6030,37321,43351
Panx2,3599,10235,13834
Panx3,3434,5900,9334
Paox,4907,16519,21426
Papln,5635,23114,28749
Papola,6595,47656,54251
Papolg,5491,27117,32608
Pappa,11027,222309,233336
Pappa2,10294,258470,268764
Papss1,3053,75851,78904
Papss2,3721,67677,71398
Paqr3,7566,21702,29268
Paqr4,2644,2038,4682
Paqr5,3954,69422,73376
Paqr6,2429,1529,3958
Paqr7,4259,9280,13539
Paqr8,5488,43557,49045
Paqr9,8367,0,8367
Pard3,14849,533545,548394
Pard3b,13153,990308,1003461
Pard3bos1,1984,82142,84126
Pard3bos2,770,4145,4915
Pard3bos3,862,41675,42537
Pard6a,1582,767,2349
Pard6b,3399,16801,20200
Pard6g,3147,69603,72750
Parg,5778,89824,95602
Park7,2479,14826,17305
Parl,3894,18676,22570
Parm1,5068,104212,109280
Parn,5381,124830,130211
Parp1,5293,27038,32331
Parp10,4275,7993,12268
Parp11,7026,40396,47422
Parp12,3995,27945,31940
Parp14,9306,29365,38671
Parp16,3886,39986,43872
Parp2,3628,9833,13461
Parp3,3699,2929,6628
Parp4,6534,77642,84176
Parp6,7763,25239,33002
Parp8,8882,161836,170718
Parp9,4872,29264,34136
Parpbp,3594,51916,55510
Pars2,3094,1120,4214
Particl,1560,0,1560
Parva,10157,154031,164188
Parvaos,1285,7427,8712
Parvb,4416,79230,83646
Parvg,3090,15863,18953
Pask,9060,25653,34713
Pate1,1820,492,2312
Pate10,351,853,1204
Pate13,1991,383,2374
Pate2,4720,115315,120035
Pate3,1329,1761,3090
Pate4,1072,3777,4849
Pate5,1135,4687,5822
Pate9,2348,7219,9567
Patj,13162,310657,323819
Patl1,4290,28403,32693
Patl2,2434,63648,66082
Patz1,5904,14306,20210
Pawr,1745,80375,82120
Pax1,4492,26879,31371
Pax2,5409,76418,81827
Pax3,6187,89681,95868
Pax4,1445,5575,7020
Pax5,8853,176878,185731
Pax6,11694,16771,28465
Pax6os1,1619,132632,134251
Pax7,5860,90607,96467
Pax8,6061,48979,55040
Pax9,5056,16000,21056
Paxbp1,5508,24999,30507
Paxip1,10271,41341,51612
Paxx,2066,3888,5954
Pbdc1,6098,31237,37335
Pbk,1791,10195,11986
Pbld1,3928,13873,17801
Pbld2,2480,32019,34499
Pbp2,1279,0,1279
Pbrm1,8846,93609,102455
Pbsn,902,14821,15723
Pbx1,13844,299063,312907
Pbx2,3640,2495,6135
Pbx3,6109,195577,201686
Pbx4,2217,37585,39802
Pbxip1,4674,9573,14247
Pcare,5015,4325,9340
Pcbd1,817,4177,4994
Pcbd2,546,48917,49463
Pcbp1,1830,0,1830
Pcbp2,5203,24320,29523
Pcbp3,2933,197098,200031
Pcbp4,4268,6454,10722
Pcca,5210,351567,356777
Pccb,2771,50096,52867
Pcdh1,8797,17343,26140
Pcdh10,15888,41338,57226
Pcdh11x,13946,606415,620361
Pcdh12,6058,11256,17314
Pcdh15,23773,1526623,1550396
Pcdh17,12991,82449,95440
Pcdh18,5366,8664,14030
Pcdh19,10464,95664,106128
Pcdh20,5492,1162,6654
Pcdh7,10604,404660,415264
Pcdh8,4538,0,4538
Pcdh9,6783,870487,877270
Pcdha1,5353,252125,257478
Pced1a,5072,2383,7455
Pced1b,2197,136377,138574
Pced1c-ps,751,0,751
Pcf11,7827,18565,26392
Pcgf1,1649,1338,2987
Pcgf2,3526,8149,11675
Pcgf3,9544,36201,45745
Pcgf5,12629,100033,112662
Pcgf6,5027,12263,17290
Pcid2,3084,25187,28271
Pcif1,6544,8607,15151
Pck1,3429,2797,6226
Pck2,7806,3171,10977
Pclaf,4813,8217,13030
Pclo,22457,326085,348542
Pcm1,7458,85135,92593
Pcmt1,4718,47046,51764
Pcmtd1,6654,78055,84709
Pcmtd2,4183,15425,19608
Pcna,2400,1753,4153
Pcna-ps1,738,455,1193
Pcna-ps2,781,0,781
Pcnp,3115,19380,22495
Pcnt,12154,79370,91524
Pcnx,15613,125289,140902
Pcnx2,9574,137236,146810
Pcnx3,8757,15517,24274
Pcnx4,4300,39437,43737
Pcolce,3823,4859,8682
Pcolce2,4625,55871,60496
Pcp2,1828,347,2175
Pcp4l1,1577,21430,23007
Pcsk1,5604,39432,45036
Pcsk1n,2193,2396,4589
Pcsk2,7910,262220,270130
Pcsk2os1,4454,7908,12362
Pcsk2os2,3452,44931,48383
Pcsk4,2958,5258,8216
Pcsk5,14447,390867,405314
Pcsk6,5190,183463,188653
Pcsk7,5202,18028,23230
Pcsk9,3521,18480,22001
Pctp,2723,17507,20230
Pcx,4753,106528,111281
Pcyox1,4932,6217,11149
Pcyox1l,2645,8154,10799
Pcyt1a,7412,36738,44150
Pcyt1b,5357,89732,95089
Pcyt2,4346,3504,7850
Pdap1,5245,6225,11470
Pdc,3350,11140,14490
Pdcd1,1930,12319,14249
Pdcd10,2939,37428,40367
Pdcd11,9756,31342,41098
Pdcd1lg2,1961,58282,60243
Pdcd2l,1549,10614,12163
Pdcd4,3135,34495,37630
Pdcd5,2486,3054,5540
Pdcd6,2795,11277,14072
Pdcd6ip,6903,49613,56516
Pdcd7,2498,11042,13540
Pdcl,3751,5508,9259
Pdcl2,1193,17849,19042
Pdcl3,4219,7412,11631
Pde10a,12849,448428,461277
Pde11a,5208,344426,349634
Pde12,7725,2201,9926
Pde1a,6012,288994,295006
Pde1b,5396,21623,27019
Pde1c,20520,562164,582684
Pde3a,12737,245443,258180
Pde3b,9114,114857,123971
Pde4a,7655,39880,47535
Pde4b,10560,509157,519717
Pde4c,5592,21875,27467
Pde4d,12006,1491508,1503514
Pde4dip,16857,182027,198884
Pde5a,9831,120597,130428
Pde6a,4688,64922,69610
Pde6b,5026,38981,44007
Pde6c,2970,48208,51178
Pde6d,2178,37458,39636
Pde6g,2317,3579,5896
Pde6h,7846,37188,45034
Pde7a,7748,80467,88215
Pde7b,12444,314631,327075
Pde8a,4045,116893,120938
Pde8b,5879,220004,225883
Pde9a,3538,86563,90101
Pdf,1704,2213,3917
Pdgfa,3119,18238,21357
Pdgfb,4161,14943,19104
Pdgfc,5089,172536,177625
Pdgfd,3154,207113,210267
Pdgfra,10024,35900,45924
Pdgfrb,5478,34434,39912
Pdgfrl,3126,61448,64574
Pdha1,3734,12471,16205
Pdha2,2352,0,2352
Pdhb,3861,3169,7030
Pdhx,3930,48509,52439
Pdia2,1721,1368,3089
Pdia3,3139,21774,24913
